1.5199110830e+00	1.0355033665e+01	3.0931594589e-12	3.8335161870e-12
1.5199110830e+00	1.2915496650e+01	3.3848046903e-12	4.1904407948e-12
1.5199110830e+00	1.6109078842e+01	3.7710787045e-12	4.6621826256e-12
1.5199110830e+00	2.0092330026e+01	4.2720768643e-12	5.2722516283e-12
1.5199110830e+00	2.5060509655e+01	4.9191104681e-12	6.0571835494e-12
1.5199110830e+00	3.1257158497e+01	5.7584461182e-12	7.0706206586e-12
1.5199110830e+00	3.8986037025e+01	6.8579515088e-12	8.3906554578e-12
1.5199110830e+00	4.8626015801e+01	8.3174506853e-12	1.0131267238e-11
1.5199110830e+00	6.0649647747e+01	1.0284104416e-11	1.2459275738e-11
1.5199110830e+00	7.5646332755e+01	1.2974550473e-11	1.5618735292e-11
1.5199110830e+00	9.4351210138e+01	1.6705872942e-11	1.9965129840e-11
1.5199110830e+00	1.1768119524e+02	2.1937622144e-11	2.6012016621e-11
1.5199110830e+00	1.4677992676e+02	2.9326866613e-11	3.4492701625e-11
1.5199110830e+00	1.8307382803e+02	3.9797245319e-11	4.6438758753e-11
1.5199110830e+00	2.2834203047e+02	5.4620591578e-11	6.3275190051e-11
1.5199110830e+00	2.8480358684e+02	7.5505107295e-11	8.6928095800e-11
1.5199110830e+00	3.5522624946e+02	1.0467655794e-10	1.1993433798e-10
1.5199110830e+00	4.4306214576e+02	1.4492869002e-10	1.6553403363e-10
1.5199110830e+00	5.5261700199e+02	1.9960836540e-10	2.2771765405e-10
1.5199110830e+00	6.8926121043e+02	2.7249546434e-10	3.1119423947e-10
1.5199110830e+00	8.5969308672e+02	3.6754616869e-10	4.2125173555e-10
1.5199110830e+00	1.0722672220e+03	4.8849880297e-10	5.6349940108e-10
1.5199110830e+00	1.3374040261e+03	6.3839372199e-10	7.4351381309e-10
1.5199110830e+00	1.6681005372e+03	8.1911653560e-10	9.6644170884e-10
1.5199110830e+00	2.0805675382e+03	1.0311048379e-09	1.2366239701e-09
1.5199110830e+00	2.5950242114e+03	1.2733284576e-09	1.5572789713e-09
1.5199110830e+00	3.2366892850e+03	1.5435530198e-09	1.9302261333e-09
1.5199110830e+00	4.0370172586e+03	1.8387639883e-09	2.3555788041e-09
1.5199110830e+00	5.0352403061e+03	2.1555399465e-09	2.8313411533e-09
1.5199110830e+00	6.2802914418e+03	2.4901890265e-09	3.3529321931e-09
1.5199110830e+00	7.8332032231e+03	2.8386050173e-09	3.9127945373e-09
1.5199110830e+00	9.7700995730e+03	3.1959794584e-09	4.5003347421e-09
1.5199110830e+00	1.2185927385e+04	3.5566078784e-09	5.1024020473e-09
1.5199110830e+00	1.5199110830e+04	3.9139872242e-09	5.7043376473e-09
1.5199110830e+00	1.8957356524e+04	4.2612497387e-09	6.2914053716e-09
1.5199110830e+00	2.3644894126e+04	4.5918151307e-09	6.8502678799e-09
1.5199110830e+00	2.9491507296e+04	4.9000575091e-09	7.3701702911e-09
1.5199110830e+00	3.6783797718e+04	5.1818022742e-09	7.8436171869e-09
1.5199110830e+00	4.5879234350e+04	5.4345554455e-09	8.2665013349e-09
1.5199110830e+00	5.7223676594e+04	5.6574663008e-09	8.6377842249e-09
1.5199110830e+00	7.1373230380e+04	5.8510919076e-09	8.9588992158e-09
1.5199110830e+00	8.9021508545e+04	6.0170565945e-09	9.2330501110e-09
1.5199110830e+00	1.1103363182e+05	6.1576900174e-09	9.4645375445e-09
1.5199110830e+00	1.3848863714e+05	6.2757014258e-09	9.6581916430e-09
1.5199110830e+00	1.7273237219e+05	6.3739195976e-09	9.8189417851e-09
1.5199110830e+00	2.1544346900e+05	6.4551058073e-09	9.9515213542e-09
1.5199110830e+00	2.6871563070e+05	6.5218334486e-09	1.0060287470e-08
1.5199110830e+00	3.3516026509e+05	6.5764215006e-09	1.0149129210e-08
1.5199110830e+00	4.1803449619e+05	6.6209076122e-09	1.0221438414e-08
1.5199110830e+00	5.2140082880e+05	6.6570479663e-09	1.0280121207e-08
1.5199110830e+00	6.5032629306e+05	6.6863336239e-09	1.0327633468e-08
1.5199110830e+00	8.1113083079e+05	6.7100157596e-09	1.0366028295e-08
1.5199110830e+00	1.0116970999e+06	6.7291345741e-09	1.0397007517e-08
1.5199110830e+00	1.2618568831e+06	6.7445485500e-09	1.0421972324e-08
1.5199110830e+00	1.5738730432e+06	6.7569620811e-09	1.0442070221e-08
1.5199110830e+00	1.9630406500e+06	6.7669504558e-09	1.0458236961e-08
1.5199110830e+00	2.4484367468e+06	6.7749817861e-09	1.0471233039e-08
1.5199110830e+00	3.0538555088e+06	6.7814358511e-09	1.0481674841e-08
1.5199110830e+00	3.8089746370e+06	6.7866200398e-09	1.0490060870e-08
1.5199110830e+00	4.7508101621e+06	6.7907826800e-09	1.0496793597e-08
1.5199110830e+00	5.9255309755e+06	6.7941240835e-09	1.0502197507e-08
1.5199110830e+00	7.3907220335e+06	6.7968056356e-09	1.0506533922e-08
1.5199110830e+00	9.2182071788e+06	6.7989572330e-09	1.0510013111e-08
1.5199110830e+00	1.1497569954e+07	6.8006833477e-09	1.0512804141e-08
1.5199110830e+00	1.4340544998e+07	6.8020679503e-09	1.0515042873e-08
1.5199110830e+00	1.7886495291e+07	6.8031785002e-09	1.0516838436e-08
1.5199110830e+00	2.2309243744e+07	6.8040691701e-09	1.0518278454e-08
1.5199110830e+00	2.7825594022e+07	6.8047834496e-09	1.0519433263e-08
1.5199110830e+00	3.4705958282e+07	6.8053562423e-09	1.0520359308e-08
1.5199110830e+00	4.3287612811e+07	6.8058155558e-09	1.0521101879e-08
1.5199110830e+00	5.3991231351e+07	6.8061838601e-09	1.0521697309e-08
1.5199110830e+00	6.7341506578e+07	6.8064791802e-09	1.0522174742e-08
1.5199110830e+00	8.3992870595e+07	6.8067159740e-09	1.0522557556e-08
1.5199110830e+00	1.0476157528e+08	6.8069058369e-09	1.0522864497e-08
1.5199110830e+00	1.3066570504e+08	6.8070580682e-09	1.0523110600e-08
1.5199110830e+00	1.6297508346e+08	6.8071801255e-09	1.0523307921e-08
1.5199110830e+00	2.0327352017e+08	6.8072779886e-09	1.0523466129e-08
1.5199110830e+00	2.5353644940e+08	6.8073564528e-09	1.0523592977e-08
1.5199110830e+00	3.1622776602e+08	6.8074193631e-09	1.0523694679e-08
1.8738174229e+00	1.0000000000e-01	6.0785881502e-11	9.4586596271e-11
1.8738174229e+00	1.2472674709e-01	6.0716509437e-11	9.4480278073e-11
1.8738174229e+00	1.5556761439e-01	6.0979111649e-11	9.4892616098e-11
